GeneSymbol,SMILES,ChemicalName,Interaction,InteractionActions,Total Molweight,Molweight,Monoisotopic Mass,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Mutagenic,Tumorigenic,Reproductive Effective,Irritant,Shape Index,Molecular Flexibility,Molecular Complexity,Fragments,Non-H Atoms,Non-C/H Atoms,Metal-Atoms,Electronegative Atoms,Stereo Centers,Rotatable Bonds,Rings Closures,Aromatic Atoms,sp3-Atoms,Small Rings,Carbo-Rings,Hetero-Rings,Saturated Rings,Non-Aromatic Rings,Aromatic Rings,Saturated Carbo-Rings,Non-Aromatic Carbo-Rings,Carbo-Aromatic Rings,Saturated Hetero-Rings,Non-Aromatic Hetero-Rings,Hetero-Aromatic Rings,Amides,Amines,Alkyl-Amines,Aromatic Amines,Aromatic Nitrogens,Basic Nitrogens,Acidic Oxygens,Prediccion
FOXO1,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,pomalidomide,[pomalidomide co-treated with Dexamethasone] affects the phosphorylation of FOXO1 protein,affects^cotreatment|affects^phosphorylation,273.247,273.247,273.074957,-0.5679,-2.214,7,2,187.56,0.43954,109.57,4.2847,high,none,low,none,0.5,0.27231,0.83887,1,20,7,0,7,1,1,3,6,3,3,1,2,1,2,1,0,0,1,1,2,0,2,1,0,1,0,0,0,1
EIF4EBP1,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,pomalidomide,afuresertib promotes the reaction [[pomalidomide co-treated with Dexamethasone] results in decreased phosphorylation of EIF4EBP1 protein],affects^cotreatment|decreases^phosphorylation|increases^reaction,273.247,273.247,273.074957,-0.5679,-2.214,7,2,187.56,0.43954,109.57,4.2847,high,none,low,none,0.5,0.27231,0.83887,1,20,7,0,7,1,1,3,6,3,3,1,2,1,2,1,0,0,1,1,2,0,2,1,0,1,0,0,0,1
EIF4EBP1,C1CC(=O)NC(=O)C1N2C(=O)C3=C(C2=O)C(=CC=C3)N,pomalidomide,[pomalidomide co-treated with Dexamethasone] results in decreased phosphorylation of EIF4EBP1 protein,affects^cotreatment|decreases^phosphorylation,273.247,273.247,273.074957,-0.5679,-2.214,7,2,187.56,0.43954,109.57,4.2847,high,none,low,none,0.5,0.27231,0.83887,1,20,7,0,7,1,1,3,6,3,3,1,2,1,2,1,0,0,1,1,2,0,2,1,0,1,0,0,0,1
TGFB1,C1CC(C(NC1)CC(=O)CN2C=NC3=CC(=C(C=C3C2=O)Cl)Br)O,halofuginone,halofuginone inhibits the reaction [TGFB1 protein results in increased phosphorylation of SMAD3 protein],decreases^reaction|increases^phosphorylation,414.686,414.686,413.01418,1.6471,-4.024,6,2,262.48,0.2503,82.0,2.8756,high,none,low,none,0.58333,0.50454,0.83726,1,24,8,0,8,2,4,3,6,9,3,1,2,1,2,1,0,0,1,1,2,0,1,1,1,0,0,1,0,1
CCND1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [cyanoginosin LR results in increased expression of CCND1 protein],decreases^reaction|increases^expression,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,[mangostin co-treated with MK 2206] results in decreased phosphorylation of AKT1 protein,affects^cotreatment|decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,[mirdametinib co-treated with MK 2206] results in increased phosphorylation of AKT1 protein,affects^cotreatment|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [Benzo(a)pyrene results in increased phosphorylation of AKT1 protein],decreases^reaction|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [PNPLA2 protein results in increased phosphorylation of AKT1 protein],decreases^reaction|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [TMED3 protein results in increased phosphorylation of AKT1 protein],decreases^reaction|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 results in decreased phosphorylation of AKT1 protein,decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 results in decreased phosphorylation of and results in decreased activity of AKT1 protein,decreases^activity|decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 results in increased phosphorylation of AKT1 protein,increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,romidepsin inhibits the reaction [[mirdametinib co-treated with MK 2206] results in increased phosphorylation of AKT1 protein],affects^cotreatment|decreases^reaction|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
IL6,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [AGT protein modified form results in increased secretion of IL6 protein],decreases^reaction|increases^secretion,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
IL6,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [Particulate Matter results in increased expression of IL6 mRNA],decreases^reaction|increases^expression,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
IL6,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [RARRES2 protein results in increased secretion of IL6 protein],decreases^reaction|increases^secretion,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
IL6,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 results in decreased secretion of IL6 protein,decreases^secretion,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
MAPK3,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,[MK 2206 co-treated with mirdametinib] results in decreased phosphorylation of MAPK3 protein,affects^cotreatment|decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
RELA,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [Particulate Matter results in increased phosphorylation of RELA protein],decreases^reaction|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
MAPK1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,[MK 2206 co-treated with mirdametinib] results in decreased phosphorylation of MAPK1 protein,affects^cotreatment|decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
MTOR,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [Radon results in increased expression of MTOR protein modified form],decreases^reaction|increases^expression,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
EIF4EBP1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 inhibits the reaction [Epirubicin results in increased phosphorylation of EIF4EBP1 protein],decreases^reaction|increases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
EIF4EBP1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,MK 2206 results in decreased phosphorylation of EIF4EBP1 protein,decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
EIF4EBP1,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N,MK 2206,[platycodin D co-treated with MK 2206] results in decreased phosphorylation of EIF4EBP1 protein,affects^cotreatment|decreases^phosphorylation,407.476,407.476,407.17461,3.8716,-7.24,6,2,300.23,0.21917,83.61,2.4505,none,none,none,none,0.48387,0.3186,0.92982,1,31,6,0,6,0,3,6,18,5,6,3,3,1,3,3,1,1,2,0,2,1,1,1,1,0,1,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N,Miransertib,AKT activator SC79 inhibits the reaction [[Miransertib co-treated with FASLG protein] results in decreased phosphorylation of AKT1 protein],affects^cotreatment|decreases^phosphorylation|decreases^reaction,432.53,432.53,432.206244,4.1126,-9.696,6,2,327.85,0.21449,95.64,-0.39442,none,none,none,none,0.45455,0.31732,0.92681,1,33,6,0,6,0,4,6,27,5,6,3,3,1,1,5,1,1,2,0,0,3,0,2,1,1,4,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N,Miransertib,[Miransertib co-treated with FASLG protein] results in decreased phosphorylation of AKT1 protein,affects^cotreatment|decreases^phosphorylation,432.53,432.53,432.206244,4.1126,-9.696,6,2,327.85,0.21449,95.64,-0.39442,none,none,none,none,0.45455,0.31732,0.92681,1,33,6,0,6,0,4,6,27,5,6,3,3,1,1,5,1,1,2,0,0,3,0,2,1,1,4,1,0,1
AKT1,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N,Miransertib,Miransertib results in decreased phosphorylation of AKT1 protein,decreases^phosphorylation,432.53,432.53,432.206244,4.1126,-9.696,6,2,327.85,0.21449,95.64,-0.39442,none,none,none,none,0.45455,0.31732,0.92681,1,33,6,0,6,0,4,6,27,5,6,3,3,1,1,5,1,1,2,0,0,3,0,2,1,1,4,1,0,1
RELA,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N,Miransertib,AKT activator SC79 inhibits the reaction [Miransertib inhibits the reaction [FASLG protein results in increased phosphorylation of RELA protein]],decreases^reaction|increases^phosphorylation,432.53,432.53,432.206244,4.1126,-9.696,6,2,327.85,0.21449,95.64,-0.39442,none,none,none,none,0.45455,0.31732,0.92681,1,33,6,0,6,0,4,6,27,5,6,3,3,1,1,5,1,1,2,0,0,3,0,2,1,1,4,1,0,1
RELA,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N,Miransertib,Miransertib inhibits the reaction [FASLG protein results in increased phosphorylation of RELA protein],decreases^reaction|increases^phosphorylation,432.53,432.53,432.206244,4.1126,-9.696,6,2,327.85,0.21449,95.64,-0.39442,none,none,none,none,0.45455,0.31732,0.92681,1,33,6,0,6,0,4,6,27,5,6,3,3,1,1,5,1,1,2,0,0,3,0,2,1,1,4,1,0,1
TP53,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide results in increased acetylation of TP53 protein",increases^acetylation,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
TP53,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","Camptothecin inhibits the reaction [6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide results in increased acetylation of TP53 protein]",decreases^reaction|increases^acetylation,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
JUN,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol promotes the reaction [JUN protein binds to REST promoter]]",affects^binding|decreases^reaction|increases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
JUN,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol results in increased expression of JUN mRNA]",decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
JUN,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol results in increased expression of JUN protein modified form]",decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
CDKN2A,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Nicotinamide Mononucleotide inhibits the reaction [Hydrogen Peroxide results in increased expression of CDKN2A protein]]",decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
AKT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [NAD inhibits the reaction [Oleic Acid results in decreased phosphorylation of AKT1 protein]]",decreases^phosphorylation|decreases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
AKT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [N-(oxo-5,6-dihydrophe0thridin-2-yl)-N,N-dimethylacetamide hydrochloride inhibits the reaction [Oleic Acid results in decreased phosphorylation of AKT1 protein]]",decreases^phosphorylation|decreases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
CDKN1A,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Nicotinamide Mononucleotide inhibits the reaction [Hydrogen Peroxide results in increased expression of CDKN1A protein]]",decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [ACACB protein affects the reaction [Glucose results in decreased expression of SIRT1 protein]]",affects^reaction|decreases^expression|decreases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [forsythoside B inhibits the reaction [TNF protein results in decreased expression of SIRT1 protein]]",decreases^expression|decreases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [[Glucose co-treated with Resveratrol] results in increased expression of SIRT1 protein]",affects^cotreatment|decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [NAD promotes the reaction [Oleic Acid results in decreased activity of SIRT1 protein]]",decreases^activity|decreases^reaction|increases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol inhibits the reaction [Palmitic Acid results in decreased activity of SIRT1 protein]]",decreases^activity|decreases^reaction,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol results in increased activity of SIRT1 protein]",decreases^reaction|increases^activity,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [[Resveratrol results in increased activity of SIRT1 protein] inhibits the reaction [IL1B protein results in increased expression of MMP1 protein]]",decreases^reaction|increases^activity|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol results in increased expression of SIRT1 mRNA]",decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
SIRT1,C1CC(C2=C(C1)C3=C(N2)C=CC(=C3)Cl)C(=O)N,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide","6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide inhibits the reaction [Resveratrol results in increased expression of SIRT1 protein]",decreases^reaction|increases^expression,248.712,248.712,248.07164,2.5207,-3.912,3,2,179.4,0.23579,58.88,0.0645,none,none,none,none,0.52941,0.14062,0.86289,1,17,4,0,4,1,1,3,9,4,3,2,1,0,1,2,0,1,1,0,0,1,1,0,0,0,1,0,0,1
